birthCityID,deathCityID,count,lat1,lon1,lat2,lon2
4601300281,4601660678,1,51.2167,0.65,51.2667,-1.85
4243450077,4243450077,1,45.55,8.95,45.55,8.95
4151450026,4151000186,1,48.8667,2.3333,43.5833,7.1167
4390570011,4390630044,1,51.55,5.116667,51.65,5.3
4180300212,4180300212,2,50.35,7.6,50.35,7.6
6002060016,4601180373,1,-37.8333,145.0667,51.23708,-0.57051
7600330007,7600360012,1,-34.7,-56.2333,-34.9167,-56.1667
4151540628,4151540700,1,48.7833,2.3,48.8167,2.2167
5600453283,4243510165,3,39.95,-75.15,41.9,12.483333
4003450004,4003570004,1,40.25,20.35,41.3333,19.8167
4601240077,6391090009,1,52.0667,1.1667,-45.8667,170.5
4151540794,4540630009,1,48.5833,7.75,39.466667,-0.366667
4540060167,4540060167,3,37.883333,-4.766667,37.883333,-4.766667
4601030520,4601210611,1,53.4667,-3.0,51.55,-0.1833
3243360016,3243360001,1,36.2667,59.5667,36.5,53.5
4243060577,4243030226,2,44.716667,11.283333,44.483333,11.333333
4243060264,4243630105,1,46.016667,9.783333,45.438611,12.326667
5600093860,5600069004,1,36.2,-83.2,34.0,-81.0333
4601330462,4601330121,1,51.5,-0.1667,53.8,-1.542
4243030427,4243450103,1,45.633333,10.3,45.166667,9.166667
4180360300,4180450015,1,48.15,11.583333,49.160833,11.720556
4003540008,4151450026,1,42.05,19.0167,48.8667,2.3333
4151570112,4151360152,1,43.1167,5.9167,43.3,5.3667
4601330630,4601060090,1,55.9333,-3.0833,54.9,-2.9167
4243540569,4243540569,1,43.716667,13.216667,43.716667,13.216667
3510540053,4180660319,1,59.8833,30.25,50.083333,8.25
4243120000,4243030226,1,44.75,11.0,44.483333,11.333333
4601330121,6391090009,1,53.8,-1.542,-45.8667,170.5
4601240095,4601330462,1,51.8333,-1.2333,51.5,-0.1667
4090570011,4090210029,1,56.9667,8.7,55.676279,12.569195
4601120000,4243510165,1,53.0,-2.0,41.9,12.483333
3510450286,3510360392,1,54.4,32.4667,55.75,37.7
4151360237,4151450026,1,48.5667,2.4333,48.8667,2.3333
4546600016,4546600016,1,59.9167,17.6333,59.9167,17.6333
4546180014,4542000000,1,60.6833,17.1667,47.0,8.0
4031000019,4090000000,1,51.213886,4.401514,56.0,10.0
4601360039,4601000182,1,53.5,-2.2167,54.4333,-2.9667
5600450000,5600391661,1,40.8333,-76.0,40.35,-74.95
4390030068,4151450026,1,51.566667,4.8,48.8667,2.3333
4546270016,5600541864,1,56.2333,12.7,35.6833,-105.9333
5600270601,5600361516,1,39.75,-75.2,40.7667,-74.2667
4390210003,4390210077,4,52.366667,4.65,52.083333,4.3
5600368960,4390000029,1,40.4167,-74.25,52.35,4.916667
4151090076,4151090076,1,47.0833,5.5,47.0833,5.5
4243000074,4002240006,1,45.75,11.0,47.2667,11.4
4601180045,4601180374,1,52.7333,0.55,53.0833,-4.0
4601030488,4601660678,1,50.7833,-0.6833,51.2667,-1.85
4390000000,5600336669,1,52.5,5.75,34.05,-118.2333
5600154968,5600154968,1,38.3,-77.45,38.3,-77.45
4243330054,7031540259,1,44.116667,9.833333,-23.55,-46.65
4243390076,4243510165,1,45.466667,8.633333,41.9,12.483333
5600150228,5600392409,1,41.6333,-70.9,40.7,-74.0
4390000029,4031000019,2,52.35,4.916667,51.213886,4.401514
4243570019,4243180088,1,40.476111,17.229722,44.416667,8.95
3271570170,5600337962,1,35.75,139.5,40.852505,-73.135849
4390030068,4390330011,1,51.566667,4.8,52.15,4.5
4601450285,4601330462,1,52.2833,-3.0,51.5,-0.1667
4240090025,5600453283,1,53.3333,-6.25,39.95,-75.15
4243570210,4243090047,1,45.666667,12.245,45.428333,12.0725
1123000108,4243030128,1,31.2,29.9,45.983333,9.25
4601330462,4601510127,1,51.5,-0.1667,54.4,-1.7333
4180510236,4180660462,1,47.85,12.133333,51.266667,7.183333
5600391952,4151450026,2,29.95,-90.0667,48.8667,2.3333
4120300025,4180090230,1,58.248,22.508,51.216667,6.766667
4151060284,4151390048,1,47.7,0.4167,48.8833,2.2667
4031030068,3241180082,1,50.833333,4.333333,15.5167,73.9333
4542630015,4542360042,1,46.4667,6.85,46.5167,6.5
5600450824,5600090201,1,33.65,-95.55,32.7833,-96.8
4180030287,4180660161,1,52.516667,13.4,51.366667,9.4
4601360090,4601120163,1,52.6667,-1.2833,55.95,-3.2167
4601120000,5600540991,1,53.0,-2.0,40.75,-111.8833
4601330496,1123330001,1,53.7333,-2.8,25.6833,32.65
5600067250,5600061450,1,41.4833,-81.6833,43.3333,-71.55
4180540391,4180090230,1,50.866667,8.033333,51.216667,6.766667
4540000002,4540630009,1,41.5,-0.5,39.466667,-0.366667
4180300045,4180150093,1,49.004722,8.385833,50.116667,8.683333
4180030626,4180360300,1,48.7,8.15,48.15,11.583333
4243150153,4243030226,1,44.566667,10.85,44.483333,11.333333
4180540209,4002630021,1,50.533333,10.883333,48.2167,16.3667
4391090007,4090060002,1,59.75,10.25,55.7167,12.5667
5060480000,5060330012,1,54.0,-72.0,45.7,-73.5667
4601210477,4601300283,1,53.0667,-1.6167,51.5,-0.1833
4390150001,1547060007,1,53.05,5.75,-31.0,23.0
5630060000,4151450026,1,18.3667,-64.9333,48.8667,2.3333
5600540991,5600392409,1,40.75,-111.8833,40.7,-74.0
5060540139,5060660088,1,45.2667,-66.05,49.3667,-123.2
4601030679,4601030679,1,56.7333,-2.65,56.7333,-2.65
4180660256,4390210003,1,51.666667,6.616667,52.366667,4.65
4601390296,4601060052,2,52.6333,1.3,52.2,0.1167
4243060854,4243630105,1,45.890556,12.2925,45.438611,12.326667
4151390011,4151390011,5,47.2333,-1.5833,47.2333,-1.5833
4601060053,4601450175,1,50.6167,-4.6833,50.396,-4.135
3510360392,3510000017,1,55.75,37.7,56.2333,37.9667
4601510116,4601330462,1,53.3,-3.45,51.5,-0.1667
4180090187,4002630021,1,51.516667,7.45,48.2167,16.3667
4243180005,4243510165,2,41.2,13.583333,41.9,12.483333
4601240072,4601120163,1,57.2667,-2.3667,55.95,-3.2167
4151060704,4151540595,1,46.55,5.0,47.2833,4.2333
4601030440,4601540553,1,52.9667,1.0,55.0,-1.4167
4540060165,4540360003,1,39.466667,-3.6,40.4,-3.683333
4451060033,4451060033,1,40.2,-8.4167,40.2,-8.4167
4601210319,4601330462,1,54.9667,-2.1,51.5,-0.1667
5600004979,5600004979,1,30.2667,-97.7333,30.2667,-97.7333
5600124220,5600367119,1,42.1167,-80.0833,44.9667,-93.25
4540330075,4540360044,1,42.6,-5.566667,41.883333,-5.033333
4601120163,4601090177,1,55.95,-3.2167,51.1333,1.3167
5600423754,5600664194,1,39.5,-84.7333,41.1333,-73.35
4601330598,4601330462,1,50.75,-1.55,51.5,-0.1667
4243061000,4243060945,1,45.983333,9.216667,45.116667,10.033333
4601000324,4601330462,1,53.4833,-2.1,51.5,-0.1667
7451060008,7451060008,1,-7.1667,-78.5167,-7.1667,-78.5167
5600543557,5600073390,1,42.9,-76.7833,41.8333,-70.0
4151000077,4151330147,1,43.9333,2.1333,44.55,-0.2333
4601060818,4601420127,1,51.4833,-0.2667,51.7667,-1.25
4601390087,4601330462,6,54.9833,-1.5833,51.5,-0.1667
4002000019,4180030287,1,48.65,15.6167,52.516667,13.4
4002000000,5600391033,1,47.3333,13.3333,40.7333,-74.1667
4243360542,4243360542,1,45.583333,9.266667,45.583333,9.266667
4243630118,4151090064,1,45.316667,8.416667,47.3333,5.0333
5600667497,5600540991,1,42.1,-87.7333,40.75,-111.8833
5600038537,5060390000,1,46.35,-94.2,46.5,-66.75
4546330025,4546540138,2,58.5,13.1667,59.3333,18.0833
4151000159,4151060040,1,47.4833,-0.5333,43.55,7.0
4061000000,4243510165,1,45.1667,15.5,41.9,12.483333
5600391217,5600392971,1,42.8,-70.8667,36.8333,-76.2833
4601030945,4601330462,1,52.8333,-20.0,51.5,-0.1667
4180000093,4180390285,1,49.3875,11.357222,49.447778,11.068333
4601510150,4601330462,1,54.134,-1.525,51.5,-0.1667
4151180023,4151450026,1,48.9667,2.4167,48.8667,2.3333
4601090044,4601330462,1,50.5833,-3.4667,51.5,-0.1667
5600392409,5600542034,2,40.7,-74.0,43.0667,-73.7833
4243060605,4243360266,1,45.5167,9.3167,45.466667,9.2
4180450090,4180330144,1,50.966667,13.933333,51.3333,12.4167
5600302279,5600034194,1,40.85,-90.7333,37.8667,-122.2667
4031030066,4031210003,1,51.210933,3.225971,50.737331,4.234541
5600360007,5600182959,1,38.0,-98.0,45.8167,-120.8167
4180060035,5600667267,1,50.25,10.966667,40.5333,-75.9333
4601330622,4601330622,1,52.792469,-1.98825,52.792469,-1.98825
4390300002,4390300002,1,52.55,5.916667,52.55,5.916667
4151450026,4151360241,3,48.8667,2.3333,43.7833,7.5
4151030194,4151030194,1,49.1,0.6,49.1,0.6
5600451399,5600571035,1,34.1667,-118.15,34.1,-118.05
4060000000,4060450028,2,49.75,15.0,50.1,14.4333
4601330462,4601210620,1,51.5,-0.1667,51.0667,-1.25
3573510008,3573240047,1,41.0333,40.5167,41.0333,28.95
4601540720,4601120163,2,56.1167,-3.95,55.95,-3.2167
4180000000,4180360132,2,51.5,10.5,51.1667,13.4167
4181000086,4031030068,1,37.983333,23.733333,50.833333,4.333333
4210030029,4002090004,1,47.5,19.05,47.6167,16.6167
5600218542,5600390006,1,44.35,-98.2,35.5,-80.0
4180210056,4151510159,1,53.55,10.0,49.4333,1.0833
5600030670,5600391554,1,39.2833,-76.6,41.3,-72.9167
4180000192,4180030287,1,51.016667,11.5,52.516667,13.4
4601030624,4601540005,1,51.8833,0.5333,52.0167,0.25
4180060048,4180030287,1,51.766667,14.333333,52.516667,13.4
3510180221,4180420126,1,48.4333,40.5,53.0,8.0
5600394699,5600155877,1,41.0833,-73.9167,40.75,-73.8167
4151330474,4151330465,1,49.0167,0.1667,49.15,0.2333
4601030895,4601180371,1,51.95,-0.0167,51.5,-0.1667
4031060022,4031240003,1,50.433333,3.916667,50.833333,4.366667
4151060448,4151450026,1,45.7833,3.0833,48.8667,2.3333
4243000267,4243150151,1,41.65,13.6,41.25,13.616667
4601300038,4601330462,1,51.15,0.8833,51.5,-0.1667
4180510275,4180540587,1,48.466667,8.933333,48.883333,12.566667
4151450173,4151450173,1,47.3,5.4167,47.3,5.4167
5060330146,4151450026,1,42.9667,-81.25,48.8667,2.3333
4000150000,4151450026,1,49.8333,5.3333,48.8667,2.3333
4243510165,4243150147,1,41.9,12.483333,44.223611,12.052778
5060540168,5600092349,1,43.25,-81.15,42.3167,-83.0333
4601330131,4601540905,1,52.6333,-1.1333,52.5667,-1.8
4002630021,4210120002,1,48.2167,16.3667,47.8833,20.4667
5600218735,4243630105,1,41.7833,-73.9333,45.438611,12.326667
3003000000,5600544952,1,40.0,45.0,41.5667,-73.4833
5600337025,5600182765,1,42.6333,-71.3167,42.6,-70.65
4540180017,4151000188,1,41.982548,2.822449,48.75,2.2833
4601510066,4601060823,1,51.4667,-0.9833,50.4833,-4.6667
1001000031,4151450026,2,36.8333,3.0,48.8667,2.3333
4033300006,4033540012,1,42.65,26.9833,42.6667,23.3
4151360282,4243390002,1,49.1167,6.1833,40.833333,14.25
4542750015,4180090037,1,47.3833,8.55,49.870556,8.649444
4601540617,4601390320,1,50.9667,-2.3833,52.6667,1.0
4151330578,4180360036,1,48.5833,6.5,49.488333,8.464722
4601210620,4601330462,2,51.0667,-1.25,51.5,-0.1667
5060570071,5060390101,1,43.7,-79.4167,43.7333,-79.4333
4601030302,4601090319,1,53.85,-0.4333,53.5,-1.0833
5600392409,5600032149,1,40.7,-74.0,41.5,-73.9667
4601390087,4601030375,1,54.9833,-1.5833,52.5,-1.8333
4330300006,4600390017,1,56.65,25.4333,51.05,31.9
4601030966,4601060052,1,52.25,0.7167,52.2,0.1167
6002210037,5600541644,1,-31.7167,138.4167,37.7667,-122.4167
4601300288,4601330462,1,51.48296,-0.28681,51.5,-0.1667
